mean_rank,feature,rank_shift,rank_att,rank_shift_in_modal,rank_att_in_modal,modality,importance_shift,importance_att,top_10_pct,mean_de,mean_re,std_de,std_re,pval,pval_adj,log_fc,group,pval_adj_log,mean_diff,pathway,module
1477.0,Serpina3g,1379,1575,586,558,RNA,0.000453,0.00011,None,0.066624,0.017482,0.217297,0.110177,1.4931721324174844e-07,2e-06,-1.965856,dead-end,5.613565,0.049142,,
1480.0,Smad4_860,1622,1338,807,696,ATAC,0.000206,0.00015,None,0.009806,0.003421,0.044219,0.064509,0.3554490495088196,0.416262,-0.077209,dead-end,0.380633,-0.006385,,
1480.5,AI661453,1286,1675,558,626,RNA,0.000612,9.1e-05,None,0.01521,0.038356,0.081768,0.139223,3.6056508489701518e-06,4.4e-05,1.351246,reprogramming,4.35179,-0.023147,,
1482.5,Zbtb7b_174,1603,1362,793,712,ATAC,0.000222,0.000145,None,0.025866,-0.011742,0.051233,0.046216,1.3601183354390242e-07,1e-06,-0.456727,dead-end,6.193829,-0.037609,,
1484.5,NP_608,1529,1440,735,766,ATAC,0.000289,0.000134,None,-0.005793,0.011375,0.076802,0.059511,0.08151197916806105,0.113168,0.214816,reprogramming,0.946275,0.017169,,
1486.5,NP_601,1659,1314,834,679,ATAC,0.000167,0.000154,None,-0.006019,-0.004414,0.04816,0.04848,0.8060708077961294,0.837365,0.021549,reprogramming,0.077085,0.001606,,
1487.0,Sox13_749,1488,1486,702,800,ATAC,0.000319,0.000125,None,0.011532,-0.017675,0.068225,0.083062,0.0034792567724170253,0.006951,-0.386562,dead-end,2.157975,-0.029207,,
1488.5,Fezf2_159,1681,1296,848,664,ATAC,0.000146,0.000157,None,0.001729,-0.00701,0.039839,0.044013,0.11807525873137564,0.156313,-0.114581,dead-end,0.806006,-0.008739,,
1489.0,Cxxc1_247,1552,1426,752,758,ATAC,0.000265,0.000136,None,0.018588,0.014369,0.07661,0.084294,0.6932897473007149,0.73845,-0.047116,dead-end,0.131679,-0.004219,,
1491.0,2900089D17Rik,1172,1810,523,760,RNA,0.000832,5.7e-05,None,0.008844,0.019803,0.066238,0.098842,0.0036423454324335733,0.018427,1.170921,reprogramming,1.734555,-0.010959,,
1491.5,Dmrtc2_250,1596,1387,787,730,ATAC,0.000227,0.000141,None,0.008305,0.00558,0.04565,0.058877,0.6866546524715689,0.732266,-0.03286,dead-end,0.135331,-0.002726,,
1491.5,Rorc_678,1593,1390,785,732,ATAC,0.00023,0.00014,None,-0.017,0.007236,0.050513,0.04956,0.0004983935310920318,0.001202,0.325596,reprogramming,2.919948,0.024236,,
1493.0,Obox3_569,1535,1451,738,776,ATAC,0.000285,0.000131,None,0.001647,0.003976,0.058669,0.052789,0.7632080934192249,0.798475,0.029087,reprogramming,0.097739,0.002329,,
1493.0,Zfp202_169,1638,1348,819,704,ATAC,0.000191,0.000148,None,0.021265,-0.016914,0.045109,0.048576,7.83999277891779e-09,0.0,-0.483861,dead-end,7.377208,-0.038179,,
1493.5,Elk4_280,1604,1383,794,727,ATAC,0.000221,0.000141,None,0.014796,0.007252,0.078969,0.063918,0.45815292995414525,0.519986,-0.087974,dead-end,0.284008,-0.007544,,
1493.5,Sema7a,1272,1715,556,665,RNA,0.000646,8.1e-05,None,0.005806,0.015841,0.045724,0.107773,0.003435835437577947,0.017542,1.455343,reprogramming,1.755931,-0.010035,,
1493.5,Aph1c,1191,1796,531,746,RNA,0.000811,5.9e-05,None,0.013582,0.045242,0.088185,0.160344,1.5999582108049736e-08,0.0,1.758906,reprogramming,6.518231,-0.03166,,
1494.0,Arg1,1812,1176,784,435,RNA,0.0,0.00018,None,0.000619,0.006071,0.00764,0.075106,0.007430312999298251,0.032676,3.298085,reprogramming,1.485778,-0.005452,,
1495.0,Iigp1,1464,1526,611,536,RNA,0.00034,0.000118,None,0.003098,0.011804,0.018564,0.092241,0.0007582656014670696,0.004902,1.936217,reprogramming,2.30965,-0.008706,,
1495.5,Gpr137b,1353,1638,578,594,RNA,0.000493,9.8e-05,None,0.050125,0.025287,0.158957,0.115186,0.0005154594881962717,0.003521,-1.005172,dead-end,2.453392,0.024838,,
1496.0,Cdc5l_645,1625,1367,810,717,ATAC,0.000204,0.000144,None,0.024868,0.003512,0.061085,0.06736,0.01322430763014303,0.022986,-0.243338,dead-end,1.63853,-0.021356,,
1496.0,Sox14_743,1480,1512,695,816,ATAC,0.000327,0.00012,None,0.005056,0.027758,0.078752,0.072505,0.031090207554564313,0.048761,0.254279,reprogramming,1.311924,0.022701,,
1496.5,Ephb2,1207,1786,534,736,RNA,0.000765,6.1e-05,None,0.102026,0.029382,0.226089,0.122559,2.001812183833118e-13,0.0,-1.848901,dead-end,11.10848,0.072644,,
1497.0,Acy3,1004,1990,469,940,RNA,0.001322,2.1e-05,None,0.014241,0.028332,0.09366,0.115796,0.004035529375643537,0.019961,1.002621,reprogramming,1.699808,-0.014091,,
1498.0,Gm48597,1450,1546,606,544,RNA,0.000355,0.000115,None,0.016412,0.040872,0.099777,0.150536,1.8824926691880006e-05,0.000195,1.33407,reprogramming,3.710254,-0.02446,,
1500.0,Clock_52,1368,1632,619,876,ATAC,0.000471,9.9e-05,None,-0.002984,7.5e-05,0.074229,0.08519,0.7710510838226781,0.804773,0.03967,reprogramming,0.094327,0.003059,,
1500.5,Fam185a,1158,1843,519,793,RNA,0.000853,4.8e-05,None,0.013141,0.030654,0.06126,0.122507,2.1202255468128017e-05,0.000215,1.234644,reprogramming,3.666939,-0.017512,,
1500.5,Dmbx1_466,1513,1488,721,802,ATAC,0.0003,0.000125,None,0.001812,0.00697,0.066986,0.060823,0.5600501910170896,0.620482,0.063556,reprogramming,0.207271,0.005159,,
1501.5,Id1_74,1582,1421,775,754,ATAC,0.00024,0.000137,None,0.00829,0.004927,0.057258,0.060591,0.670241278940003,0.717361,-0.040653,dead-end,0.144262,-0.003362,,
1502.0,Nr1i3_658,1565,1439,762,765,ATAC,0.00026,0.000134,None,-0.016273,-0.005353,0.047059,0.04829,0.09088913679305444,0.125008,0.15474,reprogramming,0.903062,0.01092,,
1504.0,Efna1,1230,1778,545,728,RNA,0.000715,6.3e-05,None,0.004503,0.016604,0.033371,0.088652,9.765173773622513e-06,0.000109,1.891403,reprogramming,3.962026,-0.012102,,
1505.0,Tbx22_865,1492,1518,703,820,ATAC,0.000314,0.000119,None,-0.009437,0.007505,0.056345,0.068196,0.038480584915243324,0.058685,0.219124,reprogramming,1.231476,0.016942,,
1506.0,Osr2_161,1547,1465,747,783,ATAC,0.000268,0.000129,None,-0.004886,0.004376,0.061851,0.064427,0.2760549419462675,0.331191,0.118868,reprogramming,0.479922,0.009262,,
1506.5,As3mt,1218,1795,540,745,RNA,0.000736,5.9e-05,None,0.012524,0.030265,0.077457,0.137415,0.0002462087721677927,0.001871,1.285866,reprogramming,2.727908,-0.017742,,
1507.0,Mtf1_175,1483,1531,697,826,ATAC,0.000324,0.000117,None,-0.015402,0.033487,0.052357,0.053135,1.7996218328317566e-10,0.0,0.587197,reprogramming,8.929192,0.048888,,
1507.5,Gabrb1,1720,1295,683,466,RNA,0.000109,0.000158,None,0.028973,0.003594,0.144731,0.043606,2.401410925734415e-05,0.000241,-3.029312,dead-end,3.618219,0.025379,,
1508.0,Inhbb,1617,1399,645,495,RNA,0.000211,0.000139,None,0.055613,0.015853,0.190781,0.102234,1.4307528104026234e-06,2e-05,-1.839487,dead-end,4.709418,0.03976,,
1509.0,Hunk,1267,1751,553,701,RNA,0.000656,7e-05,None,0.059415,0.026423,0.164976,0.109742,6.81207830247556e-06,7.9e-05,-1.192981,dead-end,4.100596,0.032992,,
1509.5,Gli2_815,1587,1432,780,760,ATAC,0.000235,0.000135,None,0.001988,0.005187,0.044179,0.042561,0.5894920225971072,0.642619,0.039681,reprogramming,0.192046,0.003199,,
1510.5,Mnt_18,1618,1403,805,742,ATAC,0.000209,0.000139,None,-0.007198,0.016929,0.067787,0.071951,0.010739338743560969,0.018966,0.297051,reprogramming,1.722032,0.024127,,
1513.0,Tcfe3_17,1526,1500,733,807,ATAC,0.00029,0.000122,None,0.000683,-0.000667,0.061743,0.059866,0.8707198358946681,0.895047,-0.017279,dead-end,0.048154,-0.00135,,
1514.0,Myf6_63,1567,1461,764,781,ATAC,0.000254,0.000129,None,-0.012255,0.016535,0.049749,0.05486,5.488473310845571e-05,0.000165,0.363516,reprogramming,3.781307,0.02879,,
1515.0,Sox9_725,1458,1572,682,850,ATAC,0.000346,0.000111,None,-0.002927,0.025533,0.059706,0.073879,0.0012587873700168732,0.002758,0.332503,reprogramming,2.559392,0.028459,,
1515.5,Gm5294_349,1418,1613,655,868,ATAC,0.000397,0.000105,None,-0.015171,0.062185,0.068013,0.075235,1.1555295064431383e-13,0.0,0.842334,reprogramming,11.973529,0.077356,,
1517.0,Zbtb7a_808,1650,1384,827,728,ATAC,0.000178,0.000141,None,0.011351,0.009411,0.042703,0.045097,0.7417168818042204,0.779686,-0.022729,dead-end,0.10808,-0.001939,,
1517.5,Abca7,1309,1726,566,676,RNA,0.000565,7.8e-05,None,0.03144,0.062242,0.108403,0.170771,1.2485198732041307e-06,1.7e-05,1.007697,reprogramming,4.7643,-0.030803,,
1517.5,Tcf7_726,1473,1562,690,845,ATAC,0.00033,0.000113,None,-0.02547,0.024066,0.059386,0.061527,9.03317401400404e-09,0.0,0.648659,reprogramming,7.320915,0.049536,,
1518.5,Epop,1126,1911,504,861,RNA,0.00093,3.6e-05,None,0.020607,0.044385,0.102777,0.145909,3.202721908814731e-05,0.000312,1.124202,reprogramming,3.505836,-0.023778,,
1519.0,Tcfap2b_2,1679,1359,846,711,ATAC,0.00015,0.000146,None,-0.004366,-0.012019,0.039383,0.033891,0.13780921051592857,0.179742,-0.105667,dead-end,0.74535,-0.007653,,
1519.0,Glis3_818,1670,1368,842,718,ATAC,0.000157,0.000144,None,0.019988,-0.010511,0.027418,0.032223,6.659248727838626e-13,0.0,-0.376718,dead-end,11.259998,-0.030499,,
1520.5,Zfp711,1165,1876,522,826,RNA,0.000843,4.1e-05,None,0.007125,0.016333,0.067768,0.091924,0.01250066577333263,0.049802,1.203376,reprogramming,1.302754,-0.009207,,
1520.5,Zbtb7c_812,1649,1392,826,733,ATAC,0.000178,0.00014,None,0.011351,0.009411,0.042703,0.045097,0.7417168818042204,0.779686,-0.022729,dead-end,0.10808,-0.001939,,
1521.5,Sp1_142,1549,1494,749,804,ATAC,0.000267,0.000123,None,0.009971,0.010704,0.02458,0.032071,0.8411076916182464,0.868653,0.008589,reprogramming,0.061154,0.000733,,
1522.5,Tbp_772,1693,1352,855,707,ATAC,0.00014,0.000147,None,-0.000405,0.005287,0.044556,0.042432,0.34020523236454536,0.39947,0.071312,reprogramming,0.398516,0.005691,,
1523.0,Aldh1l2,1460,1586,609,565,RNA,0.000345,0.000109,None,0.088517,0.026378,0.218775,0.121192,7.745067955852984e-11,0.0,-1.79187,dead-end,8.668914,0.062139,,
1523.0,E2f1_261,1668,1378,840,724,ATAC,0.00016,0.000142,None,0.015492,0.002858,0.031808,0.030725,0.0035734430997707146,0.007107,-0.149665,dead-end,2.148335,-0.012635,,
1523.5,Nudt11,1206,1841,533,791,RNA,0.000767,4.8e-05,None,0.013646,0.029219,0.091196,0.130696,0.002217345089363344,0.012199,1.109685,reprogramming,1.913663,-0.015573,,
1524.0,Dmrt3_252,1601,1447,791,772,ATAC,0.000224,0.000133,None,0.01704,-0.009375,0.07001,0.06034,0.004423567684529914,0.008585,-0.32837,dead-end,2.066278,-0.026416,,
1525.0,Prdm4_186,1685,1365,851,715,ATAC,0.000143,0.000144,None,-0.000902,-0.007718,0.03684,0.039225,0.18169933314861555,0.230518,-0.090741,dead-end,0.637295,-0.006817,,
1525.5,Ch25h,1328,1723,572,673,RNA,0.000533,7.9e-05,None,0.033819,0.005409,0.145484,0.061277,3.900273429901772e-06,4.8e-05,-2.664874,dead-end,4.319219,0.028409,,
1526.5,Mfap5,1219,1834,541,784,RNA,0.000736,5.1e-05,None,0.094946,0.024516,0.278121,0.132189,3.5685043462044424e-09,0.0,-2.004718,dead-end,7.114982,0.07043,,
1527.0,Zfp652_239,1652,1402,829,741,ATAC,0.000171,0.000139,None,0.013955,0.003743,0.059353,0.057799,0.20221372743416904,0.254351,-0.121259,dead-end,0.594566,-0.010212,,
1528.0,Gm5294_341,1431,1625,664,875,ATAC,0.000381,0.000101,None,-0.036675,0.05894,0.078262,0.055671,1.549445332391242e-16,0.0,1.174561,reprogramming,14.750354,0.095614,,
1528.0,Bhlhe41,1490,1566,620,554,RNA,0.000316,0.000112,None,0.00787,0.02028,0.060184,0.113463,0.0014488038739999267,0.008499,1.374601,reprogramming,2.070607,-0.01241,,
1528.0,Rhox11_552,1651,1405,828,743,ATAC,0.000177,0.000138,None,0.020025,-0.002548,0.060953,0.061373,0.007100162067722179,0.013147,-0.268889,dead-end,1.881187,-0.022573,,
1528.0,Foxd3_327,1420,1636,656,877,ATAC,0.000391,9.8e-05,None,-0.036675,0.05894,0.078262,0.055671,1.549445332391242e-16,0.0,1.174561,reprogramming,14.750354,0.095614,,
1529.5,Myo15b,1471,1588,615,567,RNA,0.000332,0.000108,None,0.011527,0.031076,0.072477,0.127361,1.4380711028085452e-05,0.000154,1.44499,reprogramming,3.813398,-0.01955,,
1530.5,Cdhr1,1269,1792,554,742,RNA,0.000649,6e-05,None,0.016251,0.049087,0.098477,0.167186,4.767394302538845e-08,1e-06,1.618597,reprogramming,6.074929,-0.032836,,
1533.0,Gng8,1241,1825,547,775,RNA,0.000693,5.3e-05,None,0.029838,0.008085,0.127258,0.074998,8.878803209931064e-05,0.00077,-1.899558,dead-end,3.113272,0.021753,,
1533.5,Gm26870,1426,1641,598,596,RNA,0.000383,9.7e-05,None,0.008718,0.027177,0.089381,0.163568,0.001165604027500237,0.007034,1.653718,reprogramming,2.15279,-0.018459,,
1533.5,Ahr_28,1583,1484,776,799,ATAC,0.000238,0.000126,None,0.001918,-0.009393,0.040394,0.044308,0.0460609433428071,0.068356,-0.14986,dead-end,1.165223,-0.011311,,
1533.5,Npy,1922,1145,865,427,RNA,0.0,0.000188,None,0.004244,0.019924,0.052665,0.159993,0.0010609869272621621,0.006482,2.242377,reprogramming,2.188316,-0.01568,,
1535.0,Zbtb12_210,1699,1371,859,721,ATAC,0.000133,0.000144,None,-0.006746,-0.006731,0.045602,0.056143,0.9982435076160918,0.998244,0.000199,reprogramming,0.000764,1.5e-05,,
1535.0,Hes7_40,1509,1561,718,844,ATAC,0.000302,0.000113,None,0.000525,-0.003442,0.049364,0.053573,0.5633809367829234,0.621832,-0.051434,dead-end,0.206327,-0.003966,,
1535.5,Pip5k1b,1372,1699,584,649,RNA,0.000469,8.6e-05,None,0.030047,0.076285,0.150551,0.200933,1.4899849885807627e-08,0.0,1.377854,reprogramming,6.546821,-0.046239,,
1536.0,H2-Q10,1275,1797,557,747,RNA,0.00064,5.9e-05,None,0.005464,0.022636,0.047956,0.105918,6.224297599477925e-07,9e-06,2.06296,reprogramming,5.038117,-0.017172,,
1536.5,Zbtb6_228,1697,1376,858,723,ATAC,0.000134,0.000143,None,0.000388,-0.018397,0.039333,0.03732,0.00047473473666553536,0.001152,-0.262001,dead-end,2.93869,-0.018785,,
1537.5,Pax5_694,1656,1419,831,752,ATAC,0.00017,0.000137,None,-0.017448,-0.002263,0.034485,0.040729,0.0024066544794163064,0.004942,0.213337,reprogramming,2.306094,0.015184,,
1537.5,Zbtb1_182,1594,1481,786,797,ATAC,0.000229,0.000127,None,0.010418,0.010759,0.073536,0.071006,0.972442188941937,0.97798,0.003989,reprogramming,0.00967,0.000341,,
1538.0,Faah,1403,1673,594,624,RNA,0.000414,9.1e-05,None,0.002909,0.018775,0.034006,0.105959,5.25054876577137e-07,8e-06,2.701646,reprogramming,5.103642,-0.015866,,
1538.0,Tnik,1365,1711,582,661,RNA,0.000475,8.2e-05,None,0.066225,0.03338,0.192958,0.142659,0.00016562653467658113,0.001323,-1.01226,dead-end,2.878405,0.032844,,
1539.0,Pgm2l1,1336,1742,575,692,RNA,0.000523,7.1e-05,None,0.096019,0.032885,0.248453,0.137978,5.410891636303917e-09,0.0,-1.591913,dead-end,6.950041,0.063134,,
1540.0,Kcnab3,1314,1766,567,716,RNA,0.000553,6.6e-05,None,0.006483,0.014319,0.050604,0.080333,0.008352587930425976,0.035924,1.148828,reprogramming,1.444617,-0.007836,,
1542.0,Lyz2,1654,1430,656,506,RNA,0.00017,0.000135,None,0.022319,0.047425,0.110134,0.167469,7.354977647328542e-05,0.000652,1.10562,reprogramming,3.186,-0.025107,,
1543.0,Hmx3_520,1537,1549,740,838,ATAC,0.000283,0.000115,None,-0.004083,0.017479,0.059033,0.060223,0.008135132042356396,0.014856,0.261185,reprogramming,1.828105,0.021562,,
1543.0,Serpina9,1541,1545,632,543,RNA,0.000277,0.000115,None,0.000656,0.009496,0.009022,0.071381,5.932131044425752e-06,7e-05,3.861413,reprogramming,4.155906,-0.00884,,
1543.0,Atp7b,1815,1271,936,459,RNA,0.0,0.000161,None,0.001668,0.00889,0.022777,0.080174,0.002011333417042553,0.011262,2.419413,reprogramming,1.948378,-0.007222,,
1545.5,Ahrr_36,1586,1505,779,810,ATAC,0.000236,0.000121,None,0.001918,-0.009393,0.040394,0.044308,0.0460609433428071,0.068356,-0.14986,dead-end,1.165223,-0.011311,,
1547.0,Grik1,1886,1208,808,442,RNA,0.0,0.000173,None,0.007098,0.000683,0.0551,0.011879,0.004492936249397444,0.02177,-3.382453,dead-end,1.662133,0.006415,,
1548.0,Tcfeb_41,1571,1525,767,824,ATAC,0.000253,0.000118,None,0.001037,0.000259,0.065699,0.066541,0.9306471650022023,0.943469,-0.009899,dead-end,0.025272,-0.000778,,
1548.5,Nfil3_137,1500,1597,710,861,ATAC,0.000309,0.000107,None,0.001262,0.024032,0.09872,0.103453,0.09488596216617241,0.1301,0.262748,reprogramming,0.885723,0.02277,,
1548.5,Mycl1_50,1554,1543,753,835,ATAC,0.000264,0.000115,None,0.011075,-0.000333,0.051365,0.055712,0.11143065731662051,0.149534,-0.139479,dead-end,0.82526,-0.011409,,
1550.0,Pitx1_434,1578,1522,771,823,ATAC,0.000243,0.000118,None,0.006782,0.00047,0.05859,0.058859,0.42788596077122676,0.488144,-0.078277,dead-end,0.311452,-0.006311,,
1550.5,Myt1l_241,1503,1598,712,862,ATAC,0.000308,0.000107,None,-0.03027,0.024354,0.073298,0.060049,5.727278802716747e-08,0.0,0.733322,reprogramming,6.548944,0.054624,,
1550.5,Zic4_187,1727,1374,873,722,ATAC,0.000104,0.000143,None,0.010777,-0.010426,0.04154,0.036665,0.0001551476737991331,0.000424,-0.271745,dead-end,3.372497,-0.021203,,
1551.5,Gm15675,1329,1774,573,724,RNA,0.000533,6.4e-05,None,0.008188,0.017575,0.064463,0.099105,0.011676150550306071,0.047221,1.108687,reprogramming,1.325862,-0.009387,,
1554.0,Smtnl1,1419,1689,596,639,RNA,0.000395,8.8e-05,None,0.002551,0.008793,0.025198,0.073161,0.0047275442911895345,0.022694,1.790005,reprogramming,1.644098,-0.006243,,
1555.0,Zfp105_218,1457,1653,681,881,ATAC,0.000348,9.5e-05,None,-0.024853,0.040528,0.067373,0.049255,5.762436940428114e-12,0.0,0.802431,reprogramming,10.342651,0.065381,,
1555.5,Fam131b,1852,1259,760,457,RNA,0.0,0.000164,None,0.029273,0.002789,0.12808,0.042996,7.561104265722565e-07,1.1e-05,-3.411126,dead-end,4.961825,0.026484,,
1556.0,Edil3,1737,1375,692,487,RNA,8.9e-05,0.000143,None,0.054667,0.009605,0.181804,0.080754,6.186590791119912e-09,0.0,-2.541538,dead-end,6.893799,0.045062,,
1556.5,Afp,1762,1351,713,479,RNA,5.6e-05,0.000148,None,0.002159,0.012527,0.038678,0.107357,0.0015515387582695338,0.009045,2.543916,reprogramming,2.043597,-0.010367,,
1557.0,Srebf2_38,1546,1568,746,848,ATAC,0.000268,0.000112,None,0.001797,0.004095,0.081369,0.083581,0.8362277934231327,0.864624,0.028664,reprogramming,0.063173,0.002298,,
1557.5,Zfp263_877,1613,1502,801,808,ATAC,0.000213,0.000122,None,0.007314,-0.011185,0.036187,0.034081,0.00018764406676406693,0.000497,-0.24145,dead-end,3.303817,-0.018499,,
1558.5,Pit1_624,1597,1520,788,822,ATAC,0.000226,0.000119,None,0.012313,0.001317,0.05319,0.049336,0.12116231165792785,0.160159,-0.132802,dead-end,0.795448,-0.010996,,
1559.0,Sox7_746,1560,1558,757,842,ATAC,0.00026,0.000113,None,-0.018995,0.031577,0.055793,0.06041,8.912779172522426e-10,0.0,0.622502,reprogramming,8.268379,0.050572,,
1559.0,Sipa1l2,1440,1678,603,629,RNA,0.000364,9e-05,None,0.058634,0.023608,0.168207,0.10869,2.555914993785965e-06,3.3e-05,-1.337901,dead-end,4.485519,0.035026,,
1559.0,Usf2_95,1588,1530,781,825,ATAC,0.000235,0.000117,None,0.008487,0.002628,0.06797,0.061355,0.5136732963100192,0.572694,-0.071474,dead-end,0.242077,-0.005859,,
1561.0,Il31ra,1899,1223,804,447,RNA,0.0,0.000169,None,0.007301,0.000856,0.057066,0.024086,0.007298084038911512,0.032196,-3.096655,dead-end,1.492199,0.006445,,
1562.0,Zc2hc1c,1437,1687,602,637,RNA,0.00037,8.9e-05,None,0.019551,0.066141,0.09412,0.189575,2.960517145990065e-13,0.0,1.792179,reprogramming,10.954069,-0.04659,,
1564.5,Bnc2,1468,1661,613,614,RNA,0.000334,9.2e-05,None,0.070807,0.035458,0.181127,0.139862,1.89578384110092e-05,0.000196,-1.023512,dead-end,3.707846,0.035349,,
1564.5,Nfkbie,1325,1804,570,754,RNA,0.00054,5.8e-05,None,0.015814,0.033919,0.080984,0.123528,0.00010344474565890521,0.000874,1.114053,reprogramming,3.058429,-0.018106,,
1566.0,Cfb,1186,1946,528,896,RNA,0.000821,3.1e-05,None,0.005843,0.018068,0.052075,0.088805,0.00012193556013575256,0.001012,1.637431,reprogramming,2.99486,-0.012225,,
1566.0,Insm1_230,1690,1442,854,767,ATAC,0.000141,0.000134,None,0.006427,-0.008572,0.032991,0.038412,0.001656745970786503,0.003508,-0.194098,dead-end,2.454919,-0.014999,,
1569.0,Nr2e1_667,1561,1577,758,853,ATAC,0.00026,0.00011,None,-0.028543,0.040143,0.05703,0.053979,1.4997180546801587e-15,0.0,0.860704,reprogramming,13.791844,0.068686,,
1569.5,Rest_805,1719,1420,869,753,ATAC,0.000112,0.000137,None,-0.009099,-0.003726,0.034993,0.035954,0.2620785929174835,0.317878,0.072934,reprogramming,0.497739,0.005373,,
1569.5,Dact3,1271,1868,555,818,RNA,0.000647,4.3e-05,None,0.139761,0.066474,0.259551,0.173245,2.733018097546234e-10,0.0,-1.125877,dead-end,8.161744,0.073287,,
1570.5,Creb3l2_118,1577,1564,770,846,ATAC,0.000244,0.000112,None,0.009108,-0.004211,0.048748,0.056664,0.056138069565772004,0.081934,-0.167027,dead-end,1.086537,-0.013319,,
1571.5,Sox30_736,1551,1592,751,858,ATAC,0.000265,0.000108,None,-0.009629,-0.001747,0.049034,0.052595,0.2466760928057652,0.300849,0.106291,reprogramming,0.521651,0.007882,,
1573.5,Atoh8_67,1609,1538,798,831,ATAC,0.000217,0.000116,None,0.002511,0.021575,0.049515,0.049494,0.005086351253843905,0.009721,0.22087,reprogramming,2.012275,0.019064,,
1574.5,Nudt8.1,1359,1790,579,740,RNA,0.000485,6e-05,None,0.012165,0.027241,0.068654,0.099649,9.340257125647216e-05,0.000803,1.173921,reprogramming,3.095318,-0.015076,,
1574.5,Zbtb4_151,1678,1471,845,788,ATAC,0.000152,0.000128,None,0.006952,-0.000828,0.046307,0.053148,0.2365195237608963,0.289663,-0.096971,dead-end,0.538108,-0.00778,,
1575.5,Sox21_745,1558,1593,755,859,ATAC,0.000261,0.000107,None,-0.015707,0.010606,0.048272,0.046452,7.831379429323972e-05,0.00023,0.346209,reprogramming,3.638768,0.026313,,
1577.0,Egr3_183,1658,1496,833,805,ATAC,0.000169,0.000123,None,0.013002,0.005576,0.038947,0.038426,0.15939339219560006,0.20457,-0.087829,dead-end,0.689157,-0.007426,,
1579.0,Irx1_565,1704,1454,862,777,ATAC,0.00013,0.000131,None,-0.010267,-0.005206,0.050348,0.05363,0.4672548726286909,0.525587,0.069557,reprogramming,0.279355,0.005061,,
1581.0,Vdr_671,1643,1519,823,821,ATAC,0.000181,0.000119,None,-0.014543,0.020543,0.049102,0.050829,5.847857267194807e-07,3e-06,0.440805,reprogramming,5.596673,0.035086,,
1581.5,Gm4830_538,1629,1534,812,827,ATAC,0.000201,0.000116,None,-0.002205,0.008833,0.065446,0.062226,0.20830753932844218,0.260532,0.137333,reprogramming,0.584139,0.011038,,
1582.5,Usp49,1327,1838,571,788,RNA,0.000538,5e-05,None,0.010258,0.027174,0.060994,0.123279,4.173159468333866e-05,0.000394,1.417735,reprogramming,3.404678,-0.016916,,
1583.5,Gm11827,1862,1305,781,468,RNA,0.0,0.000156,None,0.000266,0.003395,0.004748,0.046202,0.012520446573253621,0.049852,3.673812,reprogramming,1.302316,-0.003129,,
1584.0,Spdef_279,1614,1554,802,841,ATAC,0.000213,0.000114,None,0.012503,0.018875,0.0787,0.075468,0.5458210814737411,0.605477,0.071604,reprogramming,0.217902,0.006372,,
1584.0,Smad1_863,1757,1411,881,746,ATAC,6.2e-05,0.000137,None,0.001488,-0.001884,0.019567,0.0211,0.21512359945376625,0.26679,-0.043242,dead-end,0.573831,-0.003373,,
1586.0,Mlx_27,1605,1567,795,847,ATAC,0.00022,0.000112,None,0.014143,0.006701,0.069126,0.065678,0.4209570790140147,0.484622,-0.087215,dead-end,0.314597,-0.007442,,
1586.0,R3hdml,1447,1725,604,675,RNA,0.000356,7.8e-05,None,0.003288,0.014908,0.028214,0.081992,2.8039572755338072e-06,3.5e-05,2.189324,reprogramming,4.450066,-0.01162,,
1586.5,Zfy1_213,1765,1408,883,745,ATAC,5.5e-05,0.000138,None,-0.011616,-0.00209,0.017366,0.022436,0.00027592334135245316,0.000708,0.129894,reprogramming,3.149809,0.009526,,
1586.5,Glis1_185,1666,1507,838,811,ATAC,0.000163,0.00012,None,0.017974,-0.001396,0.048887,0.048204,0.003838451939531731,0.007582,-0.231422,dead-end,2.120191,-0.01937,,
1587.5,Mmp12,1787,1388,736,492,RNA,1.7e-05,0.000141,None,0.008118,0.02486,0.072668,0.144758,0.0005863724934805011,0.00395,1.626707,reprogramming,2.40335,-0.016742,,
1587.5,Zfp524_212,1707,1468,864,785,ATAC,0.000127,0.000129,None,-0.002054,0.013014,0.047136,0.035703,0.012985606874923554,0.022661,0.184145,reprogramming,1.644728,0.015067,,
1588.5,Gm37800,1501,1676,623,627,RNA,0.000309,9e-05,None,0.000216,0.011457,0.009503,0.084406,1.0349047429770225e-06,1.4e-05,5.735726,reprogramming,4.839284,-0.011241,,
1589.5,Mbd1_248,1696,1483,857,798,ATAC,0.000134,0.000127,None,0.008992,0.006796,0.056095,0.051163,0.7672563406689219,0.80176,-0.026258,dead-end,0.095956,-0.002195,,
1594.0,Pou5f1_618,1712,1476,866,792,ATAC,0.00012,0.000128,None,0.00482,0.012204,0.05016,0.046333,0.26818430856284536,0.323949,0.087892,reprogramming,0.489523,0.007384,,
1595.5,Mbd2_641,1746,1445,879,770,ATAC,7.6e-05,0.000133,None,-0.001382,0.002007,0.026415,0.026894,0.34710794435296766,0.407034,0.043259,reprogramming,0.39037,0.003389,,
1596.0,Ahctf1_13,1528,1664,734,882,ATAC,0.000289,9.2e-05,None,-0.011653,0.041022,0.06317,0.059737,4.805673797518545e-09,0.0,0.605175,reprogramming,7.573682,0.052675,,
